Streptobacillus moniliformis DSM 12112	0	0	5.712151980714404e-8	0	0	0	0	9.342521890463042e-8	0	2.943702160966592e-6	3.399119646636834e-6	1.9056931855270226e-6	4.151480023129382e-6	5.681820255042837e-6	0	1.358652517417812e-7	0	5.25538131338811e-8	0	0	0	0	1.8008514713892965e-7	0	1.7681292926863985e-7	0	0	0	0	0	0	0	0	1.8201682836586656e-7	0	9.279027884499486e-8	1.0125595182484826e-6	1.3842631428864102e-6	1.899146170077053e-6	7.122048551859623e-7	0	7.646137958655497e-8	3.1599552771529624e-7	2.0518761483453106e-7	8.701291367353121e-8	0	0	0	0	1.0352874625756523e-7
Mycoplasma haemofelis Ohio2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter cloacae EcWSU1	0	2.6139299298667223e-6	2.222027120497903e-5	7.117206874530455e-7	2.0129143215096536e-7	7.835111642505794e-7	1.3118210333656157e-6	5.138387039754673e-6	3.859271939621594e-5	3.0986338536490442e-6	1.1175187879353975e-6	1.4516898089749966e-5	2.0501135916688303e-6	3.1276074798400936e-7	1.5705845943717084e-5	3.4600350776906945e-5	1.9283068992988966e-7	0	5.199782399506146e-8	2.490999371714603e-5	5.689889743023527e-8	0	5.114418178745602e-6	1.0333437135169698e-6	1.8565357573207184e-6	0	1.5586183471799589e-6	0	1.8416366797058635e-7	0	1.3046997830349495e-7	3.1854387225116545e-7	0	8.190757276463996e-7	2.0969203964871802e-5	3.711611153799794e-7	1.3500793576646434e-6	2.1128226917739943e-6	1.3097559793634847e-6	2.8488194207438495e-7	8.978313691326832e-7	4.5876827751932984e-7	2.92295863136649e-6	5.129690370863277e-7	2.3493486691853426e-6	1.022536604509734e-6	6.455161159553509e-7	8.520433533290867e-8	0	7.350540984287131e-6
Mannheimia succiniciproducens MBEL55E	0	0	0	0	0	0	0	1.8685043780926084e-7	9.696663164878376e-8	0	0	3.3629879744594516e-7	1.0250567958344151e-7	5.2126791330668226e-8	8.137744012288645e-8	1.358652517417812e-7	1.4462301744741725e-7	5.25538131338811e-8	0	0	1.1379779486047053e-7	0	0	0	0	0	5.99468595069215e-8	0	0	0	0	0	0	0	9.19701928283851e-8	0	0	0	0	0	0	0	0	0	0	0	6.45516115955351e-8	0	0	0
Shewanella amazonensis SB2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Starkeya novella DSM 506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. CCY0110	5.037159122849259e-8	0	0	0	6.709714405032178e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.548779896817424e-8	7.122048551859624e-8	0	0	7.899888192882406e-8	0	0	0	0	0	0	1.0352874625756524e-6
Ruegeria sp. R11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium vitis S4	0	0	5.712151980714404e-8	5.083719196093182e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4762053050242427e-7	0	0	0	0	0	0	0	0	9.776867442786993e-8	0	0	0	0	0	0	0	8.978313691326832e-8	0	0	0	8.701291367353121e-8	0	6.45516115955351e-8	0	0	1.0352874625756523e-7
Bifidobacterium adolescentis L2-32	5.411420045676959e-4	1.7426199532444816e-6	1.370916475371457e-6	2.4910224060856593e-6	0.022120720644798187	0.02171485521497196	0.003916821432780599	1.01366362511524e-4	2.841122307309364e-5	0.003774652472720144	0.0014999430298234567	1.5693943880810775e-5	2.2038721110439927e-6	2.710593149194748e-6	3.607461920647556e-4	6.258859263571388e-5	0.01782936662928001	0.004368115286248795	1.84436281710483e-4	8.877775538605503e-7	5.689889743023526e-7	0.005544993825916577	2.9958965078032336e-4	1.375085241630082e-4	6.3652654536710345e-6	5.523909587269392e-6	1.19893719013843e-7	1.2647470294096054e-7	6.138788932352879e-8	1.3442802555476765e-7	0	0.017984774664719302	0.013394210627943754	0.018677019783864116	7.376009464836484e-5	6.30973896145965e-6	0.09604235036935471	0.03970219691303491	1.9384388494579574e-5	3.632244761448408e-6	0.00534883038160796	0.0015542304628559029	0.010912905549647757	3.8985646818560904e-5	9.571420504088433e-7	6.124994261013308e-5	1.3491286823466835e-5	5.197464455307429e-6	0	2.0705749251513046e-7
Oceanobacillus iheyensis HTE831	0	0	0	0	0	0	0	0	0	5.1643897560817404e-8	0	0	0	5.2126791330668226e-8	0	0	0	5.25538131338811e-8	0	0	5.689889743023527e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.285595488875843e-8	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium smegmatis str. MC2 155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.839403856567702e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodospirillum rubrum ATCC 11170	0	1.537605841098072e-7	3.998506386500083e-7	1.5251157588279548e-7	0	7.835111642505794e-8	0	0	1.939332632975675e-7	0	0	0	0	0	0	0	0	0	0	0	0	2.5729635868018083e-7	7.203405885557185e-8	1.107153978768182e-6	5.304387878059195e-7	9.362558622490494e-8	5.994685950692149e-7	2.529494058819211e-7	1.8416366797058635e-7	0	5.218799132139798e-7	2.12362581500777e-7	9.776867442786993e-8	9.100841418293328e-8	9.19701928283851e-8	1.855805576899897e-7	0	0	0	7.122048551859624e-8	0	0	0	1.0259380741726553e-7	1.7402582734706241e-7	4.0901464180389365e-7	6.45516115955351e-8	2.55613005998726e-7	0	0
Rhodobacter sphaeroides KD131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5599347198518437e-7	1.5666662715186182e-7	2.2759558972094107e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.157756231568138e-7	0	0	1.5508339726000205e-7	2.0705749251513046e-7
Thermotoga thermarum DSM 5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodospirillum centenum SW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.100841418293328e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria innocua FSL S4-378	0	0	0	0	0	0	0	0	0	0	0	1.1209959914864839e-7	1.0250567958344151e-7	0	0	0	0	0	0	0	0	0	7.203405885557185e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.080482322194149e-7	1.987995869250429e-6	2.0539709301494255e-6	2.6674389928489037e-6	1.8272711871441553e-6	0	0	0	0	0
Methanosaeta harundinacea 6Ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia pseudomallei 406e	1.5111477368547778e-7	3.075211682196144e-7	0	5.083719196093182e-8	0	0	6.904321228240082e-8	0	0	0	4.6563282830641565e-8	0	5.125283979172076e-8	0	0	0	9.641534496494483e-8	1.576614394016433e-7	5.199782399506146e-8	5.222220905062061e-8	1.1379779486047053e-7	0	0	0	0	0	0	6.323735147048027e-8	0	0	0	2.12362581500777e-7	0	0	2.759105784851553e-7	4.639513942249743e-7	1.3500793576646435e-7	2.914238195550337e-7	6.548779896817424e-8	1.4244097103719247e-7	0	0	0	1.0259380741726553e-7	8.701291367353121e-8	1.0225366045097341e-7	0	8.520433533290867e-8	0	1.0352874625756523e-7
Erysipelotrichaceae bacterium 3_1_53	4.989306111182191e-4	3.654376549009751e-4	4.157875426762015e-4	3.98919445317432e-4	8.163709516602652e-4	9.64267189843188e-4	7.350340379584392e-4	0.0010930750611841758	0.001281511003870326	5.61420810383646e-4	2.971668710251545e-4	4.4284946643673547e-4	4.199145164135682e-4	5.418058690909656e-4	3.362515825877668e-4	3.832758751635648e-4	5.510619041471422e-4	6.089935865954142e-4	3.848878932114449e-4	3.7688768271832893e-4	5.771255166348763e-4	4.824306725253391e-4	1.9874196838252274e-4	4.855977350877246e-4	7.927407683759467e-4	0.0010728555925511858	8.443515161549892e-4	8.268283704765295e-4	5.667943821241413e-4	0.0012842581421374727	0.0012497719221691783	8.466896124435979e-4	7.645510340259429e-4	8.395526208375596e-4	7.593978821839757e-4	6.283757683383052e-4	6.946833334863424e-4	0.0010644983568796494	0.0010073333237284562	7.837814431321516e-4	5.87899980508081e-4	5.747601903521337e-4	8.292512636068662e-4	9.205742339551236e-4	6.847916306106905e-4	0.0011212113868449235	4.933679674246747e-4	0.0010024290051916707	8.634268142450614e-4	0.0019397145898817421
Methanoregula boonei 6A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio metschnikovii CIP 69.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.358652517417812e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium rhodesiae NBB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0251190364969653e-7	0	0	0	0	0	0	0	0	0	0	0	0	0
Kribbella flavida DSM 17836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus denitrificans PD1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas sp. SKA58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc argentinum KCTC 3773	7.555738684273889e-7	7.534268621380553e-6	7.711405173964446e-6	8.794834209241204e-6	2.885177194163837e-6	1.331968979225985e-6	3.983793348694527e-5	1.8685043780926084e-7	2.908998949463513e-6	2.58219487804087e-6	1.6809345101861605e-5	2.578290780418913e-5	1.675967861189269e-5	1.798374300908054e-5	4.4757592067587545e-7	5.389321652423988e-6	1.4462301744741724e-6	1.9812787551473176e-5	1.0971540862957967e-5	3.645110191733318e-5	1.4793713331861169e-5	2.0069115977054106e-6	2.4563614069750003e-5	2.1995459044861214e-5	1.9184202825647422e-5	4.381677435325552e-5	9.351710083079752e-6	6.0075483896956256e-6	7.673486165441098e-6	1.8147783449893635e-5	1.3046997830349496e-5	5.5320452480952404e-5	6.257195163383676e-6	1.692756503802559e-5	2.455604148517882e-5	4.4632124124442525e-5	6.075357109490896e-6	4.903205764013442e-5	6.142755543214744e-5	1.0725805119100594e-4	8.08048232219415e-6	2.1026879386302616e-5	2.0776705947280727e-5	1.4773508268086237e-4	1.9316866835523926e-5	8.180292836077873e-7	6.32605793636244e-6	8.520433533290867e-6	3.954626630130052e-6	3.519977372757218e-6
Nitrosomonas sp. Is79A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium varium ATCC 27725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.689889743023527e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natronomonas pharaonis DSM 2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas sp. SKA14	1.0074318245698518e-7	0	1.1424303961428807e-7	0	0	0	1.3808642456480163e-7	9.342521890463042e-8	0	0	0	0	0	5.2126791330668226e-8	4.0688720061443225e-8	0	4.8207672482472414e-8	2.102152525355244e-7	0	1.0444441810124122e-7	5.689889743023527e-8	0	0	0	0	0	0	0	6.138788932352879e-8	6.721401277738382e-8	0	0	0	0	0	0	0	0	6.548779896817424e-8	1.4244097103719247e-7	0	0	1.5799776385764812e-7	0	0	0	0	0	0	0
Herminiimonas arsenicoxydans	0	3.075211682196144e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8207672482472414e-8	1.051076262677622e-7	0	5.222220905062061e-8	1.1379779486047053e-7	0	0	0	0	0	0	0	0	0	0	3.1854387225116545e-7	1.9553734885573987e-7	9.100841418293328e-8	0	0	6.750396788323218e-8	1.4571190977751686e-7	3.274389948408712e-7	7.122048551859624e-8	0	0	7.899888192882406e-8	0	1.7402582734706241e-7	1.5338049067646012e-6	1.1619290087196316e-6	1.6188823713252649e-6	1.0080420821900133e-6	9.317587163180871e-7
Mycoplasma synoviae 53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus epidermidis W23144	1.0074318245698518e-7	1.5888593691346745e-6	3.998506386500083e-7	0	6.709714405032178e-8	7.835111642505794e-8	6.904321228240082e-8	0	1.2605662114341889e-6	5.680828731689915e-7	9.312656566128313e-7	5.044481961689178e-7	8.712982764592529e-7	3.1276074798400936e-7	4.801268967250301e-6	9.465279204677424e-6	2.892460348948345e-7	5.25538131338811e-8	0	0	0	0	4.3580605607620975e-6	5.166718567584849e-7	1.237690504880479e-6	0	1.3787777686591944e-6	1.2647470294096054e-7	5.524910039117591e-7	0	3.261749457587374e-7	6.370877445023309e-7	0	8.190757276463996e-7	1.351961834577261e-5	1.5774347403649125e-6	6.750396788323217e-7	1.6756869624414438e-6	1.7681705721407045e-6	9.258663117417511e-7	0	2.523225526356314e-6	7.899888192882406e-7	2.0518761483453106e-7	0	4.0901464180389365e-7	1.291032231910702e-7	0	0	1.0352874625756523e-7
Methanocaldococcus jannaschii DSM 2661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psychrobacter arcticus 273-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorobium ferrooxidans DSM 13031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zymomonas mobilis subsp. pomaceae ATCC 29192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Azospirillum lipoferum 4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium variabile DSM 44702	5.037159122849259e-8	3.075211682196144e-7	2.2848607922857615e-7	4.0669753568745455e-7	4.025828643019307e-7	0	2.0712963684720247e-7	8.408269701416737e-7	1.939332632975675e-7	2.0657559024326961e-7	3.2594297981449097e-7	5.604979957432419e-7	2.0501135916688303e-7	1.6680573225813832e-6	4.0688720061443225e-8	4.5288417247260404e-8	1.9283068992988966e-7	4.204305050710488e-7	1.5599347198518437e-7	0	3.413933845814116e-7	8.233483477765786e-7	1.8008514713892965e-7	1.4762053050242427e-7	8.840646463431993e-8	2.8087675867471484e-7	1.798405785207645e-7	2.529494058819211e-7	0	2.0164203833215148e-7	2.609399566069899e-7	0	0	0	2.759105784851553e-7	8.351125096049537e-7	2.2276309401466617e-6	1.2385512331088932e-6	1.2442681803953106e-6	1.210748253816136e-6	1.7956627382653665e-7	3.058455183462199e-7	6.319910554305925e-7	3.077814222517966e-7	8.701291367353121e-8	1.0225366045097341e-7	0	1.7040867066581734e-7	2.3262509589000307e-7	8.282299700605218e-7
Prevotella marshii DSM 16973	3.213707520377827e-5	3.4032342616303996e-5	2.2734364883243326e-5	4.1381474256198504e-5	1.1560837919870444e-4	1.2653705302646858e-4	1.2455395495745107e-4	2.1646623220202867e-4	1.8666076592390872e-4	1.3995496238981516e-5	2.2583192172861158e-5	1.8888782456547254e-5	2.434509890106736e-5	1.6628446434483166e-5	2.0462357318899797e-4	2.143500788312835e-4	7.930162123366712e-5	1.0626381015670758e-4	1.4788181144195477e-4	1.477888516132563e-4	1.423041424730184e-4	2.078954578135861e-5	6.259759714549195e-5	5.196242673685334e-5	6.21497446379269e-5	3.97908741455846e-5	1.3308202810536572e-5	1.7327034302911594e-5	3.192170244823497e-5	2.3659332497639107e-5	3.509642416364014e-5	2.314752138358469e-5	2.815737823522654e-5	5.19658044984549e-5	3.3017299225390247e-5	6.161274515307659e-5	9.720571375185433e-6	5.027060887324331e-6	6.614267695785598e-6	3.845906218004197e-6	5.521662920166002e-5	5.482280916355991e-5	4.384437947049735e-5	7.704794937036642e-5	6.395449155004544e-5	1.380424416088141e-4	9.230880458161518e-5	1.412687879819626e-4	1.973436230133526e-4	1.8127883469699674e-4
Streptococcus infantis SK1302	7.958711414101828e-6	1.9732608294091923e-5	3.7700203072715067e-6	6.1513002272727505e-6	6.03874296452896e-7	1.253617862800927e-6	7.59475335106409e-6	2.055354815901869e-6	7.7573305319027e-7	4.389731292669479e-6	1.3549915303716696e-5	1.619839207697969e-5	2.511389149794317e-6	2.5802761708680774e-5	8.137744012288644e-7	1.585094603654114e-6	2.8442526764658722e-6	1.2455253712729821e-5	2.391899903772827e-6	5.744442995568267e-6	9.900408152860937e-6	9.828720901582909e-6	1.1381381299180354e-5	1.5352535172252124e-5	9.547898180506551e-6	1.797611255518175e-5	2.337927520769938e-6	4.61632665734506e-6	1.8416366797058635e-6	2.688560511095353e-7	1.3046997830349496e-6	4.353432920765928e-6	4.888433721393497e-6	4.550420709146664e-6	6.0700327266734164e-6	4.917884778784727e-6	3.3076944262783765e-6	1.3842631428864101e-5	9.299267453480742e-6	1.2249923509198553e-5	2.3343615597449765e-6	1.3763048325579895e-6	3.712947450654731e-6	2.2570637631798415e-6	2.0012970144912175e-6	1.5031288086293091e-5	2.0656515710571232e-6	1.1076563593278127e-6	7.754169863000102e-7	2.6917474026966962e-6
Burkholderia phytofirmans PsJN	2.0148636491397037e-7	1.0250705607320479e-7	1.7136455942143213e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8207672482472414e-8	4.204305050710488e-7	5.199782399506146e-8	5.222220905062061e-8	1.706966922907058e-7	0	0	0	0	0	0	0	0	0	0	2.12362581500777e-7	3.9107469771147974e-7	2.7302524254879985e-7	4.5985096414192543e-7	3.711611153799794e-7	4.725277751826252e-7	7.285595488875843e-8	6.548779896817424e-8	2.1366145655578872e-7	0	0	7.899888192882406e-8	0	8.701291367353121e-8	0	1.291032231910702e-7	8.520433533290867e-8	0	1.0352874625756523e-7
Methanohalobium evestigatum Z-7303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsiella grylli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.122048551859624e-8	0	0	0	0	0	0	0	0	0	0
Shewanella loihica PV-4	0	0	0	0	0	0	0	0	0	5.1643897560817404e-8	0	0	0	0	0	9.057683449452081e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.19701928283851e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylophaga thiooxydans DMS010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio vulgaris str. 'Miyazaki F'	0	0	0	0	4.025828643019307e-7	3.1340446570023175e-7	4.1425927369440493e-7	9.342521890463042e-8	0	0	0	0	0	0	0	4.5288417247260404e-8	0	0	0	0	0	5.145927173603616e-8	3.601702942778593e-8	1.4762053050242427e-7	0	0	0	0	0	0	0	0	2.933060232836098e-7	1.8201682836586656e-7	9.19701928283851e-8	0	4.0502380729939306e-7	3.642797744437921e-7	3.274389948408712e-7	6.409843696673662e-7	0	0	0	0	0	0	0	0	2.3262509589000307e-7	0
Haloarcula marismortui ATCC 43049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorobium chlorochromatii CaD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliscomenobacter hydrossis DSM 1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sinorhizobium fredii NGR234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.122048551859624e-8	0	0	0	0	0	1.0225366045097341e-7	1.9365483478660528e-7	0	0	0
Peptoniphilus lacrimalis 315-B	1.0074318245698518e-7	3.587746962562168e-7	5.712151980714404e-8	5.083719196093182e-8	2.0129143215096534e-6	0	4.833024859768058e-7	6.539765323324129e-7	2.26901918058154e-5	7.333433453636071e-6	3.631936060790042e-6	1.535764508336483e-5	5.842823736256166e-6	1.0164724309480304e-5	2.4006344836251503e-6	2.0832671933739785e-6	3.374537073773069e-7	7.357533838743355e-7	5.667762815461699e-6	2.0888883620248243e-7	3.738257561166457e-5	7.718890760405425e-7	5.114418178745602e-6	4.871477506580001e-6	1.3791408482953907e-5	1.4043837933735742e-5	8.992028926038224e-7	1.897120544114408e-6	1.2891456757941045e-6	7.259113379957454e-6	3.5226894141943637e-6	1.1679941982542734e-6	1.2709927675623093e-6	1.7109581866391456e-5	4.2306288701057145e-6	3.4332403172648096e-6	1.829357529635592e-5	2.8923814090837095e-5	1.4931218164743727e-5	1.096795476986382e-5	2.513927833571513e-6	8.181367615761381e-6	4.976929561515916e-6	1.7543541068352406e-5	1.8272711871441553e-6	4.3048791049859804e-5	9.037225623374913e-7	1.4484737006594474e-6	2.1711675616400287e-6	9.628173401953566e-6
Citrobacter sp. 30_2	1.0074318245698518e-7	4.459056939184408e-6	1.0281873565285926e-6	2.0334876784372727e-7	8.722628726541832e-7	4.7010669855034765e-7	3.452160614120041e-7	1.4013782835694562e-6	2.395075801724959e-5	0	8.847023737821897e-7	1.1209959914864839e-7	2.818906188544642e-6	1.0425358266133645e-7	4.072940878150467e-5	9.175433334294957e-5	1.639060864404062e-6	3.153228788032866e-7	1.5599347198518437e-7	2.0888883620248243e-7	5.689889743023527e-8	0	2.935387898364553e-5	2.6571695490436367e-6	6.100046059768075e-6	0	6.294420248226757e-6	1.1382723264686449e-6	0	1.3442802555476765e-7	3.914099349104849e-7	6.370877445023309e-7	2.933060232836098e-7	4.914454365878397e-6	2.196248204741836e-4	4.361143105714758e-6	1.6875991970808045e-6	4.371357293325506e-6	2.4230485618224468e-6	1.4244097103719247e-7	3.591325476530733e-7	7.646137958655497e-8	3.1599552771529624e-6	2.564845185431638e-6	5.768956176555119e-5	2.454087850823362e-6	0	3.408173413316347e-7	1.5508339726000205e-7	2.0705749251513048e-6
Prochlorococcus marinus str. MIT 9211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prochlorococcus marinus str. MIT 9215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium clariflavum DSM 19732	2.619322743881615e-6	2.921451098086337e-6	4.341235505342947e-6	3.5077662453042957e-6	2.3484000417612623e-6	4.779418101928534e-6	2.6236420667312314e-6	5.792363572087085e-6	4.169565160897701e-6	1.7042486195069742e-6	1.49002505058053e-6	1.177045791060808e-6	6.662869172923699e-7	2.0850716532267293e-6	4.4757592067587545e-7	4.52884172472604e-7	8.19530432202031e-7	1.576614394016433e-6	2.5998911997530727e-6	2.8722214977841333e-6	4.381215102128116e-6	2.3156672281216274e-6	5.762724708445748e-7	3.542892732058182e-6	2.475381009760958e-6	1.872511724498099e-6	1.1389903306315085e-6	3.4148169794059344e-6	2.8238429088823243e-6	5.645977073300242e-6	5.544974077898536e-6	7.5388716432775825e-6	9.288024070647644e-6	8.008740448098128e-6	3.862748098792174e-6	2.1341764134348817e-6	3.3751983941616086e-7	1.4571190977751686e-7	9.168291855544393e-7	2.991260391781042e-6	3.2321929288776595e-6	4.893528293539518e-6	8.057885956740055e-6	6.258222252453198e-6	4.524671511023623e-6	1.0225366045097341e-7	1.4846870666973072e-6	3.919399425313799e-6	1.8610007671200245e-6	3.934092357787479e-6
Lactobacillus antri DSM 16041	8.56317050884374e-7	1.0250705607320479e-7	5.712151980714404e-8	0	6.709714405032178e-8	0	3.452160614120041e-7	0	0	0	0	3.3629879744594516e-7	0	5.2126791330668226e-8	2.4413232036865934e-7	0	4.8207672482472414e-8	0	0	0	5.689889743023527e-8	0	1.0805108828335778e-7	0	1.060877575611839e-6	4.6812793112452476e-7	5.99468595069215e-8	1.897120544114408e-7	1.2277577864705758e-7	0	0	3.7163451762635974e-6	7.821493954229595e-7	1.5471430411098658e-6	9.19701928283851e-8	9.279027884499486e-8	1.0800634861317148e-6	2.549958421106545e-6	8.513413865862651e-7	1.6380711669277135e-6	2.6934941073980497e-7	2.2938413875966492e-7	7.899888192882406e-7	9.233442667553898e-7	6.961033093882497e-7	0	6.45516115955351e-8	4.260216766645434e-7	2.3262509589000307e-7	2.17410367140887e-6
